resource_row_id	interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	annotation	interaction_name_2	evidence	is_neurotransmitter	ligand.symbol	ligand.family	ligand.location	ligand.keyword	ligand.secreted_type	ligand.transmembrane	receptor.symbol	receptor.family	receptor.location	receptor.keyword	receptor.surfaceome_main	receptor.surfaceome_sub	receptor.adhesome	receptor.secreted_type	receptor.transmembrane	version	canonical_ligand	canonical_receptor	n_rows_per_canonical_pair	in_liana_mouseconsensus	has_cofactor	covered_all_11_LR_cofactor_genes
CEACAM2_CEACAM2	CEACAM2_CEACAM2	CEACAM	Ceacam2	Ceacam2					Cell-Cell Contact	Ceacam2 - Ceacam2	PMID:21982860	False	Ceacam2	Immunoglobulin superfamily, CEA	Secreted, Apical cell membrane, Adherens junction, Basal cell membrane, Cell membrane, Cell junction, Lateral cell membrane, GPI-anchor, Cell surface	Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Membrane, Secreted, Disulfide bond, Transmembrane, Alternative splicing, Cytoplasmic vesicle, Glycoprotein, Cell projection, Signal, Reference proteome, Pyrrolidone carboxylic acid, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, Direct protein sequencing, 3D-structure, Cell junction, Repeat, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Alternative splicing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Direct protein sequencing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein		TRUE	Ceacam2	Immunoglobulin superfamily, CEA	Secreted, Apical cell membrane, Adherens junction, Basal cell membrane, Cell membrane, Cell junction, Lateral cell membrane, GPI-anchor, Cell surface	Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Membrane, Transmembrane, Cytoplasmic vesicle, Cell projection, Pyrrolidone carboxylic acid, Cell membrane, Transmembrane helix, Phosphoprotein, Direct protein sequencing, 3D-structure, Cell junction, Lipoprotein, GPI-anchor, Oncogene, Apoptosis, Cell adhesion	Miscellaneous	IG_AdhesionProteins;StructuralAndAdhesion	Adhesion receptor		TRUE	CellChatDB v2	Ceacam2	Ceacam2	1	False	False	True
CEACAM1_CEACAM2	CEACAM1_CEACAM2	CEACAM	Ceacam1	Ceacam2					Cell-Cell Contact	Ceacam1 - Ceacam2	PMID:21982860	False	Ceacam1	Immunoglobulin superfamily, CEA	Secreted, Apical cell membrane, Adherens junction, Basal cell membrane, Cell membrane, Cell junction, Lateral cell membrane, GPI-anchor, Cell surface	Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Membrane, Secreted, Disulfide bond, Transmembrane, Alternative splicing, Cytoplasmic vesicle, Glycoprotein, Cell projection, Signal, Reference proteome, Pyrrolidone carboxylic acid, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, Direct protein sequencing, 3D-structure, Cell junction, Repeat, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Alternative splicing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Direct protein sequencing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein		TRUE	Ceacam2	Immunoglobulin superfamily, CEA	Secreted, Apical cell membrane, Adherens junction, Basal cell membrane, Cell membrane, Cell junction, Lateral cell membrane, GPI-anchor, Cell surface	Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Membrane, Transmembrane, Cytoplasmic vesicle, Cell projection, Pyrrolidone carboxylic acid, Cell membrane, Transmembrane helix, Phosphoprotein, Direct protein sequencing, 3D-structure, Cell junction, Lipoprotein, GPI-anchor, Oncogene, Apoptosis, Cell adhesion	Miscellaneous	IG_AdhesionProteins;StructuralAndAdhesion	Adhesion receptor		TRUE	CellChatDB v2	Ceacam1	Ceacam2	1	False	False	True
CEACAM1_CEACAM1	CEACAM1_CEACAM1	CEACAM	Ceacam1	Ceacam1					Cell-Cell Contact	Ceacam1 - Ceacam1	PMID:21982860	False	Ceacam1	Immunoglobulin superfamily, CEA	Secreted, Apical cell membrane, Adherens junction, Basal cell membrane, Cell membrane, Cell junction, Lateral cell membrane, GPI-anchor, Cell surface	Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Membrane, Secreted, Disulfide bond, Transmembrane, Alternative splicing, Cytoplasmic vesicle, Glycoprotein, Cell projection, Signal, Reference proteome, Pyrrolidone carboxylic acid, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, Direct protein sequencing, 3D-structure, Cell junction, Repeat, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Alternative splicing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Direct protein sequencing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein		TRUE	Ceacam1	Immunoglobulin superfamily, CEA	Secreted, Apical cell membrane, Adherens junction, Basal cell membrane, Cell membrane, Cell junction, Lateral cell membrane, GPI-anchor, Cell surface	Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Membrane, Transmembrane, Cytoplasmic vesicle, Cell projection, Pyrrolidone carboxylic acid, Cell membrane, Transmembrane helix, Phosphoprotein, Direct protein sequencing, 3D-structure, Cell junction, Lipoprotein, GPI-anchor, Oncogene, Apoptosis, Cell adhesion	Miscellaneous	IG_AdhesionProteins;StructuralAndAdhesion	Adhesion receptor		TRUE	CellChatDB v2	Ceacam1	Ceacam1	1	False	False	True
CEACAM2_PSG20	CEACAM2_PSG20	CEACAM	Ceacam2	Psg20					Cell-Cell Contact	Ceacam2 - Psg20	PMID:24743304	False	Ceacam2	Immunoglobulin superfamily, CEA	Secreted, Apical cell membrane, Adherens junction, Basal cell membrane, Cell membrane, Cell junction, Lateral cell membrane, GPI-anchor, Cell surface	Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Membrane, Secreted, Disulfide bond, Transmembrane, Alternative splicing, Cytoplasmic vesicle, Glycoprotein, Cell projection, Signal, Reference proteome, Pyrrolidone carboxylic acid, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, Direct protein sequencing, 3D-structure, Cell junction, Repeat, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Alternative splicing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Direct protein sequencing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein		TRUE	Psg20	Immunoglobulin superfamily, CEA	Secreted, Membrane, Apical cell membrane, Cell membrane, GPI-anchor, Cell surface	Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Membrane, Transmembrane helix, Transmembrane, Lipoprotein, GPI-anchor, Cell membrane, Direct protein sequencing, Alternative splicing, 3D-structure, Cell adhesion	Miscellaneous	IG_AdhesionProteins;StructuralAndAdhesion			TRUE	CellChatDB v2	Ceacam2	Psg20	1	False	False	True
CEACAM1_PSG20	CEACAM1_PSG20	CEACAM	Ceacam1	Psg20					Cell-Cell Contact	Ceacam1 - Psg20	PMID:24743304	False	Ceacam1	Immunoglobulin superfamily, CEA	Secreted, Apical cell membrane, Adherens junction, Basal cell membrane, Cell membrane, Cell junction, Lateral cell membrane, GPI-anchor, Cell surface	Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Membrane, Secreted, Disulfide bond, Transmembrane, Alternative splicing, Cytoplasmic vesicle, Glycoprotein, Cell projection, Signal, Reference proteome, Pyrrolidone carboxylic acid, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, Direct protein sequencing, 3D-structure, Cell junction, Repeat, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Alternative splicing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Direct protein sequencing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein		TRUE	Psg20	Immunoglobulin superfamily, CEA	Secreted, Membrane, Apical cell membrane, Cell membrane, GPI-anchor, Cell surface	Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Membrane, Transmembrane helix, Transmembrane, Lipoprotein, GPI-anchor, Cell membrane, Direct protein sequencing, Alternative splicing, 3D-structure, Cell adhesion	Miscellaneous	IG_AdhesionProteins;StructuralAndAdhesion			TRUE	CellChatDB v2	Ceacam1	Psg20	1	False	False	True
CEACAM2_SELE	CEACAM2_SELE	CEACAM	Ceacam2	Sele					Cell-Cell Contact	Ceacam2 - Sele	PMID:1378450	False	Ceacam2	Immunoglobulin superfamily, CEA	Secreted, Apical cell membrane, Adherens junction, Basal cell membrane, Cell membrane, Cell junction, Lateral cell membrane, GPI-anchor, Cell surface	Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Membrane, Secreted, Disulfide bond, Transmembrane, Alternative splicing, Cytoplasmic vesicle, Glycoprotein, Cell projection, Signal, Reference proteome, Pyrrolidone carboxylic acid, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, Direct protein sequencing, 3D-structure, Cell junction, Repeat, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Alternative splicing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Direct protein sequencing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein		TRUE	Sele	Selectin/LECAM	Cell membrane	Membrane, Disulfide bond, Transmembrane, EGF-like domain, Glycoprotein, Lectin, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Calcium, Sushi, 3D-structure, Cell adhesion, Repeat	Receptors	Other_receptors;Selectin			TRUE	CellChatDB v2	Ceacam2	Sele	1	False	False	True
CEACAM2_CD8A	CEACAM2_CD8A	CEACAM	Ceacam2	Cd8a					Cell-Cell Contact	Ceacam2 - Cd8a	PMID:24104458	False	Ceacam2	Immunoglobulin superfamily, CEA	Secreted, Apical cell membrane, Adherens junction, Basal cell membrane, Cell membrane, Cell junction, Lateral cell membrane, GPI-anchor, Cell surface	Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Membrane, Secreted, Disulfide bond, Transmembrane, Alternative splicing, Cytoplasmic vesicle, Glycoprotein, Cell projection, Signal, Reference proteome, Pyrrolidone carboxylic acid, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, Direct protein sequencing, 3D-structure, Cell junction, Repeat, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Alternative splicing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Direct protein sequencing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein		TRUE	Cd8a		Cell membrane	Immunity, Membrane, Disulfide bond, Secreted, Transmembrane, Alternative splicing, Adaptive immunity, Glycoprotein, Disease variant, Signal, Reference proteome, Lipoprotein, Immunoglobulin domain, Transmembrane helix, Cell membrane, 3D-structure, Palmitate	Unclassified	Unclassified		secreted	TRUE	CellChatDB v2	Ceacam2	Cd8a	1	False	False	True
CEACAM1_CD8A	CEACAM1_CD8A	CEACAM	Ceacam1	Cd8a					Cell-Cell Contact	Ceacam1 - Cd8a	PMID:24104458	False	Ceacam1	Immunoglobulin superfamily, CEA	Secreted, Apical cell membrane, Adherens junction, Basal cell membrane, Cell membrane, Cell junction, Lateral cell membrane, GPI-anchor, Cell surface	Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Membrane, Secreted, Disulfide bond, Transmembrane, Alternative splicing, Cytoplasmic vesicle, Glycoprotein, Cell projection, Signal, Reference proteome, Pyrrolidone carboxylic acid, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, Direct protein sequencing, 3D-structure, Cell junction, Repeat, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Alternative splicing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Direct protein sequencing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein		TRUE	Cd8a		Cell membrane	Immunity, Membrane, Disulfide bond, Secreted, Transmembrane, Alternative splicing, Adaptive immunity, Glycoprotein, Disease variant, Signal, Reference proteome, Lipoprotein, Immunoglobulin domain, Transmembrane helix, Cell membrane, 3D-structure, Palmitate	Unclassified	Unclassified		secreted	TRUE	CellChatDB v2	Ceacam1	Cd8a	1	False	False	True
CEACAM2_CD1D2	CEACAM2_CD1D2	CEACAM	Ceacam2	Cd1d2					Cell-Cell Contact	Ceacam2 - Cd1d2	PMID:24104458	False	Ceacam2	Immunoglobulin superfamily, CEA	Secreted, Apical cell membrane, Adherens junction, Basal cell membrane, Cell membrane, Cell junction, Lateral cell membrane, GPI-anchor, Cell surface	Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Membrane, Secreted, Disulfide bond, Transmembrane, Alternative splicing, Cytoplasmic vesicle, Glycoprotein, Cell projection, Signal, Reference proteome, Pyrrolidone carboxylic acid, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, Direct protein sequencing, 3D-structure, Cell junction, Repeat, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Alternative splicing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Direct protein sequencing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein		TRUE	Cd1d2		Basolateral cell membrane, Lysosome membrane, Cell membrane, Endosome membrane, Endoplasmic reticulum membrane	Lysosome, Immunity, Membrane, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Disulfide bond, Innate immunity, Transmembrane, 3D-structure, Endosome, Endoplasmic reticulum, Glycoprotein	Receptors	IG;OtherCD1			TRUE	CellChatDB v2	Ceacam2	Cd1d2	1	False	False	False
CEACAM2_CD1D1	CEACAM2_CD1D1	CEACAM	Ceacam2	Cd1d1					Cell-Cell Contact	Ceacam2 - Cd1d1	PMID:24104458	False	Ceacam2	Immunoglobulin superfamily, CEA	Secreted, Apical cell membrane, Adherens junction, Basal cell membrane, Cell membrane, Cell junction, Lateral cell membrane, GPI-anchor, Cell surface	Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Membrane, Secreted, Disulfide bond, Transmembrane, Alternative splicing, Cytoplasmic vesicle, Glycoprotein, Cell projection, Signal, Reference proteome, Pyrrolidone carboxylic acid, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, Direct protein sequencing, 3D-structure, Cell junction, Repeat, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Alternative splicing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Direct protein sequencing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein		TRUE	Cd1d1		Basolateral cell membrane, Lysosome membrane, Cell membrane, Endosome membrane, Endoplasmic reticulum membrane	Lysosome, Immunity, Membrane, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Disulfide bond, Innate immunity, Transmembrane, 3D-structure, Endosome, Endoplasmic reticulum, Glycoprotein	Receptors	IG;OtherCD1			TRUE	CellChatDB v2	Ceacam2	Cd1d1	1	False	False	True
CEACAM1_CD1D2	CEACAM1_CD1D2	CEACAM	Ceacam1	Cd1d2					Cell-Cell Contact	Ceacam1 - Cd1d2	PMID:24104458	False	Ceacam1	Immunoglobulin superfamily, CEA	Secreted, Apical cell membrane, Adherens junction, Basal cell membrane, Cell membrane, Cell junction, Lateral cell membrane, GPI-anchor, Cell surface	Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Membrane, Secreted, Disulfide bond, Transmembrane, Alternative splicing, Cytoplasmic vesicle, Glycoprotein, Cell projection, Signal, Reference proteome, Pyrrolidone carboxylic acid, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, Direct protein sequencing, 3D-structure, Cell junction, Repeat, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Alternative splicing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Direct protein sequencing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein		TRUE	Cd1d2		Basolateral cell membrane, Lysosome membrane, Cell membrane, Endosome membrane, Endoplasmic reticulum membrane	Lysosome, Immunity, Membrane, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Disulfide bond, Innate immunity, Transmembrane, 3D-structure, Endosome, Endoplasmic reticulum, Glycoprotein	Receptors	IG;OtherCD1			TRUE	CellChatDB v2	Ceacam1	Cd1d2	1	False	False	False
