resource_row_id	interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	annotation	interaction_name_2	evidence	is_neurotransmitter	ligand.symbol	ligand.family	ligand.location	ligand.keyword	ligand.secreted_type	ligand.transmembrane	receptor.symbol	receptor.family	receptor.location	receptor.keyword	receptor.surfaceome_main	receptor.surfaceome_sub	receptor.adhesome	receptor.secreted_type	receptor.transmembrane	version	canonical_ligand	canonical_receptor	n_rows_per_canonical_pair	in_liana_mouseconsensus	has_cofactor	covered_all_11_LR_cofactor_genes
LAMB3_DAG1	LAMB3_DAG1	LAMININ	Lamb3	Dag1					ECM-Receptor	Lamb3  - Dag1	KEGG: mmu04512	True	Lamb3		Extracellular matrix, Secreted, Extracellular space, Basement membrane	Disease variant, Coiled coil, Signal, Reference proteome, Basement membrane, Extracellular matrix, Disulfide bond, Secreted, Amelogenesis imperfecta, Direct protein sequencing, Epidermolysis bullosa, Repeat, Cell adhesion, Laminin EGF-like domain, Glycoprotein			Dag1		Secreted, Nucleoplasm, Cell membrane, Cytoplasm, Nucleus, Postsynaptic cell membrane, Sarcolemma, Extracellular space, Cytoskeleton	Membrane, Host-virus interaction, Lissencephaly, Secreted, Disulfide bond, Transmembrane, Dystroglycanopathy, Receptor, Host cell receptor for virus entry, Cytoplasm, Glycoprotein, Disease variant, Signal, Reference proteome, Cell membrane, Transmembrane helix, Nucleus, Phosphoprotein, Congenital muscular dystrophy, Limb-girdle muscular dystrophy, Cytoskeleton, Postsynaptic cell membrane, Synapse, 3D-structure, Autocatalytic cleavage	Unclassified	Unclassified		secreted	TRUE	CellChatDB v1	Lamb3	Dag1	1	True	False	True
LAMC1_DAG1	LAMC1_DAG1	LAMININ	Lamc1	Dag1					ECM-Receptor	Lamc1  - Dag1	KEGG: mmu04512	True	Lamc1		Extracellular matrix, Secreted, Extracellular space, Basement membrane	Coiled coil, Signal, Reference proteome, Basement membrane, Phosphoprotein, Disulfide bond, Secreted, Extracellular matrix, Repeat, 3D-structure, Cell adhesion, Laminin EGF-like domain, Glycoprotein	secreted	FALSE	Dag1		Secreted, Nucleoplasm, Cell membrane, Cytoplasm, Nucleus, Postsynaptic cell membrane, Sarcolemma, Extracellular space, Cytoskeleton	Membrane, Host-virus interaction, Lissencephaly, Secreted, Disulfide bond, Transmembrane, Dystroglycanopathy, Receptor, Host cell receptor for virus entry, Cytoplasm, Glycoprotein, Disease variant, Signal, Reference proteome, Cell membrane, Transmembrane helix, Nucleus, Phosphoprotein, Congenital muscular dystrophy, Limb-girdle muscular dystrophy, Cytoskeleton, Postsynaptic cell membrane, Synapse, 3D-structure, Autocatalytic cleavage	Unclassified	Unclassified		secreted	TRUE	CellChatDB v1	Lamc1	Dag1	1	True	False	True
LAMC2_DAG1	LAMC2_DAG1	LAMININ	Lamc2	Dag1					ECM-Receptor	Lamc2  - Dag1	KEGG: mmu04512	True	Lamc2		Extracellular matrix, Secreted, Extracellular space, Basement membrane	Coiled coil, Signal, Reference proteome, Basement membrane, Extracellular matrix, Disulfide bond, Secreted, Direct protein sequencing, Alternative splicing, Epidermolysis bullosa, Repeat, Cell adhesion, Heparin-binding, Laminin EGF-like domain, Glycoprotein			Dag1		Secreted, Nucleoplasm, Cell membrane, Cytoplasm, Nucleus, Postsynaptic cell membrane, Sarcolemma, Extracellular space, Cytoskeleton	Membrane, Host-virus interaction, Lissencephaly, Secreted, Disulfide bond, Transmembrane, Dystroglycanopathy, Receptor, Host cell receptor for virus entry, Cytoplasm, Glycoprotein, Disease variant, Signal, Reference proteome, Cell membrane, Transmembrane helix, Nucleus, Phosphoprotein, Congenital muscular dystrophy, Limb-girdle muscular dystrophy, Cytoskeleton, Postsynaptic cell membrane, Synapse, 3D-structure, Autocatalytic cleavage	Unclassified	Unclassified		secreted	TRUE	CellChatDB v1	Lamc2	Dag1	1	True	False	True
LAMC3_DAG1	LAMC3_DAG1	LAMININ	Lamc3	Dag1					ECM-Receptor	Lamc3  - Dag1	KEGG: mmu04512	True	Lamc3		Extracellular matrix, Secreted, Extracellular space, Basement membrane	Disease variant, Coiled coil, Signal, Reference proteome, Basement membrane, Extracellular matrix, Disulfide bond, Secreted, Repeat, Cell adhesion, Laminin EGF-like domain, Glycoprotein			Dag1		Secreted, Nucleoplasm, Cell membrane, Cytoplasm, Nucleus, Postsynaptic cell membrane, Sarcolemma, Extracellular space, Cytoskeleton	Membrane, Host-virus interaction, Lissencephaly, Secreted, Disulfide bond, Transmembrane, Dystroglycanopathy, Receptor, Host cell receptor for virus entry, Cytoplasm, Glycoprotein, Disease variant, Signal, Reference proteome, Cell membrane, Transmembrane helix, Nucleus, Phosphoprotein, Congenital muscular dystrophy, Limb-girdle muscular dystrophy, Cytoskeleton, Postsynaptic cell membrane, Synapse, 3D-structure, Autocatalytic cleavage	Unclassified	Unclassified		secreted	TRUE	CellChatDB v1	Lamc3	Dag1	1	True	False	True
APP_CD74	APP_CD74	APP	App	Cd74					Cell-Cell Contact	App  - Cd74	PMID: 19849849	False	App	APP	Perikaryon, Cell projection, Membrane, Cytoplasmic vesicle, Growth cone, Clathrin-coated pit, Cell membrane, Early endosome	Secreted, Copper, Alzheimer disease, Cytoplasm, Notch signaling pathway, Cytoplasmic vesicle, Endoplasmic reticulum, Glycoprotein, Disease variant, Cell projection, Metal-binding, Transmembrane helix, Cell membrane, Direct protein sequencing, Golgi apparatus, Zinc, Isopeptide bond, Amyloid, Heparin-binding, Ubl conjugation, Protease inhibitor, Membrane, Disulfide bond, Transmembrane, Iron, Endosome, Oxidation, Alternative splicing, Serine protease inhibitor, Amyloidosis, Endocytosis, Signal, Reference proteome, Neurodegeneration, Nucleus, Phosphoprotein, Sulfation, Apoptosis, Coated pit, 3D-structure, Cell adhesion, Proteoglycan		TRUE	Cd74		Golgi apparatus, Cell membrane, Endoplasmic reticulum membrane, trans-Golgi network, Lysosome, Endosome	Immunity, Membrane, Alternative initiation, Disulfide bond, Transmembrane, Signal-anchor, Alternative splicing, Adaptive immunity, Endoplasmic reticulum, Glycoprotein, Chaperone, Lysosome, Reference proteome, Cell membrane, Transmembrane helix, Phosphoprotein, Direct protein sequencing, Golgi apparatus, 3D-structure, Endosome, Proteoglycan	Unclassified	Unclassified			TRUE	CellChatDB v1	App	Cd74	1	True	False	True
CD200_CD200R1	CD200_CD200R1	CD200	Cd200	Cd200r1					Cell-Cell Contact	Cd200  - Cd200r1	PMID: 15187158	False	Cd200		Cell membrane	Membrane, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Alternative splicing, Glycoprotein		TRUE	Cd200r1	CD200R	Membrane, Cell membrane, Secreted	Membrane, Signal, Reference proteome, Immunoglobulin domain, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Host-virus interaction, Cell membrane, Secreted, Direct protein sequencing	Receptors	IG;OtherMisc		secreted	TRUE	CellChatDB v1	Cd200	Cd200r1	1	True	False	True
CD200_CD200R2	CD200_CD200R2	CD200	Cd200	Cd200r2					Cell-Cell Contact	Cd200  - Cd200r2	KEGG: mmu04514	False	Cd200		Cell membrane	Membrane, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Alternative splicing, Glycoprotein		TRUE	Cd200r2	CD200R	Membrane, Cell membrane, Secreted	Membrane, Signal, Reference proteome, Immunoglobulin domain, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Host-virus interaction, Cell membrane, Secreted, Direct protein sequencing	Receptors	IG;OtherMisc		secreted	TRUE	CellChatDB v1	Cd200	Cd200r2	1	True	False	True
CD200_CD200R4	CD200_CD200R4	CD200	Cd200	Cd200r4					Cell-Cell Contact	Cd200  - Cd200r4	KEGG: mmu04514	False	Cd200		Cell membrane	Membrane, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Alternative splicing, Glycoprotein		TRUE	Cd200r4	CD200R	Membrane, Cell membrane, Secreted	Membrane, Signal, Reference proteome, Immunoglobulin domain, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Host-virus interaction, Cell membrane, Secreted, Direct protein sequencing	Receptors	IG;OtherMisc		secreted	TRUE	CellChatDB v1	Cd200	Cd200r4	1	True	False	True
FCER2A_ITGAM_ITGB2	FCER2A_ITGAM_ITGB2	CD23	Fcer2a	ITGAM_ITGB2					Cell-Cell Contact	Fcer2a  - (Itgam+Itgb2)	PMID: 7621072	False	Fcer2a		Secreted, Cell membrane	Membrane, Secreted, Disulfide bond, Transmembrane, Signal-anchor, Receptor, Glycoprotein, IgE-binding protein, Lectin, Reference proteome, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Direct protein sequencing, Calcium, 3D-structure, Palmitate, Repeat	secreted	TRUE	Itgam, Itgb2	Integrin alpha chain, Integrin beta chain	Membrane raft, Cell membrane	Systemic lupus erythematosus, Immunity, Membrane, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Signal, Reference proteome, Integrin, Metal-binding, Innate immunity, Transmembrane helix, Cell membrane, Direct protein sequencing, Calcium, 3D-structure, Cell adhesion, Magnesium, Repeat, Phagocytosis, Disease variant, Pyrrolidone carboxylic acid, Phosphoprotein	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Fcer2a	Itgam_Itgb2	1	True	False	True
FCER2A_ITGAX_ITGB2	FCER2A_ITGAX_ITGB2	CD23	Fcer2a	ITGAX_ITGB2					Cell-Cell Contact	Fcer2a  - (Itgax+Itgb2)	PMID: 7621072	False	Fcer2a		Secreted, Cell membrane	Membrane, Secreted, Disulfide bond, Transmembrane, Signal-anchor, Receptor, Glycoprotein, IgE-binding protein, Lectin, Reference proteome, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Direct protein sequencing, Calcium, 3D-structure, Palmitate, Repeat	secreted	TRUE	Itgax, Itgb2	Integrin alpha chain, Integrin beta chain	Membrane, Membrane raft, Cell membrane	Membrane, Disulfide bond, Transmembrane, Receptor, Glycoprotein, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Direct protein sequencing, Calcium, 3D-structure, Cell adhesion, Magnesium, Repeat, Phagocytosis, Disease variant, Pyrrolidone carboxylic acid, Cell membrane, Phosphoprotein	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Fcer2a	Itgax_Itgb2	1	True	False	True
FCER2A_ITGAV_ITGB3	FCER2A_ITGAV_ITGB3	CD23	Fcer2a	ITGAV_ITGB3					Cell-Cell Contact	Fcer2a  - (Itgav+Itgb3)	PMID: 10037797	True	Fcer2a		Secreted, Cell membrane	Membrane, Secreted, Disulfide bond, Transmembrane, Signal-anchor, Receptor, Glycoprotein, IgE-binding protein, Lectin, Reference proteome, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Direct protein sequencing, Calcium, 3D-structure, Palmitate, Repeat	secreted	TRUE	Itgav, Itgb3	Integrin alpha chain, Integrin beta chain	Focal adhesion, Cell membrane, Cell junction, Postsynaptic cell membrane, Lamellipodium membrane, Cell projection, Synapse	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Alternative splicing, Glycoprotein, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, 3D-structure, Cell junction, Cell adhesion, Repeat, Cell projection, Disease variant, Phosphoprotein, Postsynaptic cell membrane, Synapse	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Fcer2a	Itgav_Itgb3	1	True	False	True
FCER2A_CR2	FCER2A_CR2	CD23	Fcer2a	Cr2					Cell-Cell Contact	Fcer2a  - Cr2	PMID: 16785534	False	Fcer2a		Secreted, Cell membrane	Membrane, Secreted, Disulfide bond, Transmembrane, Signal-anchor, Receptor, Glycoprotein, IgE-binding protein, Lectin, Reference proteome, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Direct protein sequencing, Calcium, 3D-structure, Palmitate, Repeat	secreted	TRUE	Cr2	Receptors of complement activation (RCA)	Cell membrane	Systemic lupus erythematosus, Immunity, Complement pathway, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Alternative splicing, Glycoprotein, Signal, Reference proteome, Cell membrane, Innate immunity, Transmembrane helix, Direct protein sequencing, Sushi, 3D-structure, Repeat	Unclassified	Unclassified			TRUE	CellChatDB v1	Fcer2a	Cr2	1	True	False	True
CD34_SELP	CD34_SELP	CD34	Cd34	Selp					Cell-Cell Contact	Cd34  - Selp	PMID: 18606703	False	Cd34	CD34	Membrane	Membrane, Signal, Reference proteome, Transmembrane helix, Phosphoprotein, Transmembrane, Direct protein sequencing, Alternative splicing, Cell adhesion, Glycoprotein		TRUE	Selp	Selectin/LECAM	Cell membrane	Membrane, Disulfide bond, Transmembrane, EGF-like domain, Glycoprotein, Lectin, Signal, Reference proteome, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Calcium, Sushi, 3D-structure, Palmitate, Cell adhesion, Repeat	Receptors	Other_receptors;Selectin			TRUE	CellChatDB v1	Cd34	Selp	1	True	False	True
ENTPD1_ADORA1	ENTPD1_ADORA1	CD39	Entpd1	Adora1					Cell-Cell Contact	Entpd1  - Adora1	PMID: 21677139	False	Entpd1	GDA1/CD39 NTPase	Membrane	Membrane, Disulfide bond, Transmembrane, ATP-binding, Hereditary spastic paraplegia, Alternative splicing, Glycoprotein, Disease variant, Hydrolase, Reference proteome, Neurodegeneration, Lipoprotein, Transmembrane helix, Direct protein sequencing, Calcium, Palmitate, Magnesium, Nucleotide-binding		TRUE	Adora1	G-protein coupled receptor 1	Cell membrane	Transducer, Membrane, Reference proteome, Lipoprotein, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, 3D-structure, Palmitate, Glycoprotein	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Entpd1	Adora1	1	True	False	True
ENTPD1_ADORA2A	ENTPD1_ADORA2A	CD39	Entpd1	Adora2a					Cell-Cell Contact	Entpd1  - Adora2a	PMID: 21677139	False	Entpd1	GDA1/CD39 NTPase	Membrane	Membrane, Disulfide bond, Transmembrane, ATP-binding, Hereditary spastic paraplegia, Alternative splicing, Glycoprotein, Disease variant, Hydrolase, Reference proteome, Neurodegeneration, Lipoprotein, Transmembrane helix, Direct protein sequencing, Calcium, Palmitate, Magnesium, Nucleotide-binding		TRUE	Adora2a	G-protein coupled receptor 1	Cell membrane	Transducer, Ubl conjugation, Membrane, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, G-protein coupled receptor, 3D-structure, Glycoprotein	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Entpd1	Adora2a	1	True	False	True
ENTPD1_ADORA2B	ENTPD1_ADORA2B	CD39	Entpd1	Adora2b					Cell-Cell Contact	Entpd1  - Adora2b	PMID: 21677139	False	Entpd1	GDA1/CD39 NTPase	Membrane	Membrane, Disulfide bond, Transmembrane, ATP-binding, Hereditary spastic paraplegia, Alternative splicing, Glycoprotein, Disease variant, Hydrolase, Reference proteome, Neurodegeneration, Lipoprotein, Transmembrane helix, Direct protein sequencing, Calcium, Palmitate, Magnesium, Nucleotide-binding		TRUE	Adora2b	G-protein coupled receptor 1	Cell membrane	Transducer, Membrane, Reference proteome, Lipoprotein, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, G-protein coupled receptor, Palmitate, Glycoprotein	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Entpd1	Adora2b	1	True	False	True
CD40LG_CD40	CD40LG_CD40	CD40	Cd40lg	Cd40					Cell-Cell Contact	Cd40lg  - Cd40	KEGG: mmu04514	False	Cd40lg	Tumor necrosis factor	Cell membrane, Soluble form]: Secreted, Cell surface, [CD40 ligand	Disease variant, Membrane, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Secreted, Transmembrane, Signal-anchor, Direct protein sequencing, 3D-structure, Cytokine, Glycoprotein	cytokine	TRUE	Cd40		Cell membrane, Secreted	Immunity, Membrane, Disulfide bond, Secreted, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Disease variant, Signal, Reference proteome, Cell membrane, Transmembrane helix, Direct protein sequencing, 3D-structure, Repeat	Receptors	Other_receptors;TNFNGF		secreted	TRUE	CellChatDB v1	Cd40lg	Cd40	1	True	False	True
CD80_CD28	CD80_CD28	CD80	Cd80	Cd28					Cell-Cell Contact	Cd80  - Cd28	PMID: 23954143	False	Cd80		Membrane	Membrane, Signal, Reference proteome, Host-virus interaction, Immunoglobulin domain, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Direct protein sequencing, Host cell receptor for virus entry, Receptor, Alternative splicing, 3D-structure, Glycoprotein		TRUE	Cd28		Cell surface, Membrane	Membrane, Signal, Reference proteome, Immunoglobulin domain, Transmembrane helix, Phosphoprotein, Disulfide bond, Transmembrane, Alternative splicing, 3D-structure, Glycoprotein	Unclassified	Unclassified			TRUE	CellChatDB v1	Cd80	Cd28	1	True	False	True
CD80_CTLA4	CD80_CTLA4	CD80	Cd80	Ctla4					Cell-Cell Contact	Cd80  - Ctla4	PMID: 23954143	False	Cd80		Membrane	Membrane, Signal, Reference proteome, Host-virus interaction, Immunoglobulin domain, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Direct protein sequencing, Host cell receptor for virus entry, Receptor, Alternative splicing, 3D-structure, Glycoprotein		TRUE	Ctla4		Cell membrane	Systemic lupus erythematosus, Immunity, Membrane, Pharmaceutical, Disulfide bond, Diabetes mellitus, Transmembrane, Alternative splicing, Adaptive immunity, Glycoprotein, Disease variant, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, 3D-structure	Unclassified	Unclassified			TRUE	CellChatDB v1	Cd80	Ctla4	1	True	False	True
CD86_CD28	CD86_CD28	CD86	Cd86	Cd28					Cell-Cell Contact	Cd86  - Cd28	PMID: 23954143	False	Cd86		Cell membrane	Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Alternative splicing, Adaptive immunity, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, 3D-structure, Ubl conjugation		TRUE	Cd28		Cell surface, Membrane	Membrane, Signal, Reference proteome, Immunoglobulin domain, Transmembrane helix, Phosphoprotein, Disulfide bond, Transmembrane, Alternative splicing, 3D-structure, Glycoprotein	Unclassified	Unclassified			TRUE	CellChatDB v1	Cd86	Cd28	1	True	False	True
CD86_CTLA4	CD86_CTLA4	CD86	Cd86	Ctla4					Cell-Cell Contact	Cd86  - Ctla4	PMID: 23954143	False	Cd86		Cell membrane	Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Alternative splicing, Adaptive immunity, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, 3D-structure, Ubl conjugation		TRUE	Ctla4		Cell membrane	Systemic lupus erythematosus, Immunity, Membrane, Pharmaceutical, Disulfide bond, Diabetes mellitus, Transmembrane, Alternative splicing, Adaptive immunity, Glycoprotein, Disease variant, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, 3D-structure	Unclassified	Unclassified			TRUE	CellChatDB v1	Cd86	Ctla4	1	True	False	True
CDH1_ITGA1_ITGB1	CDH1_ITGA1_ITGB1	CDH1	Cdh1	ITGA2_ITGB1					Cell-Cell Contact	Cdh1  - (Itga1+Itgb1)	PMID: 12392763	True	Cdh1		Adherens junction, Golgi apparatus, trans-Golgi network, Cell membrane, Cell junction, Endosome	Membrane, Disulfide bond, Transmembrane, Endosome, Alternative splicing, Repeat, Glycoprotein, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Golgi apparatus, Cleavage on pair of basic residues, Ectodermal dysplasia, 3D-structure, Cell junction, Cell adhesion, Ubl conjugation		TRUE	Itga2, Itgb1	Integrin alpha chain, Integrin beta chain	Membrane, Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell membrane, Cell surface, Cell junction	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Glycoprotein, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Direct protein sequencing, Calcium, 3D-structure, Cell adhesion, Magnesium, Repeat, Endosome, Alternative splicing, Cell projection, Cell membrane, Phosphoprotein, Acetylation, Isopeptide bond, Cell junction, Myogenesis, Ubl conjugation	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Cdh1	Itga2_Itgb1	1	True	False	True
CDH1_ITGAE_ITGB7	CDH1_ITGAE_ITGB7	CDH1	Cdh1	ITGAE_ITGB7					Cell-Cell Contact	Cdh1  - (Itgae+Itgb7)	PMID: 9425167	False	Cdh1		Adherens junction, Golgi apparatus, trans-Golgi network, Cell membrane, Cell junction, Endosome	Membrane, Disulfide bond, Transmembrane, Endosome, Alternative splicing, Repeat, Glycoprotein, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Golgi apparatus, Cleavage on pair of basic residues, Ectodermal dysplasia, 3D-structure, Cell junction, Cell adhesion, Ubl conjugation		TRUE	Itgae, Itgb7	Integrin alpha chain, Integrin beta chain	Membrane	Membrane, Disulfide bond, Transmembrane, Receptor, Glycoprotein, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, Cell adhesion, Magnesium, Repeat, Host cell receptor for virus entry, Alternative splicing, Phosphoprotein, 3D-structure	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Cdh1	Itgae_Itgb7	1	True	False	True
CDH1_KLRG1	CDH1_KLRG1	CDH1	Cdh1	Klrg1					Cell-Cell Contact	Cdh1  - Klrg1	PMID: 19604491	False	Cdh1		Adherens junction, Golgi apparatus, trans-Golgi network, Cell membrane, Cell junction, Endosome	Membrane, Disulfide bond, Transmembrane, Endosome, Alternative splicing, Repeat, Glycoprotein, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Golgi apparatus, Cleavage on pair of basic residues, Ectodermal dysplasia, 3D-structure, Cell junction, Cell adhesion, Ubl conjugation		TRUE	Klrg1		Cell membrane	Lectin, Immunity, Membrane, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Innate immunity, Transmembrane, Signal-anchor, Receptor, Alternative splicing, 3D-structure, Glycoprotein	Receptors	Class_E;SCAR			TRUE	CellChatDB v1	Cdh1	Klrg1	1	True	False	True
SELE_CEACAM1	SELE_CEACAM1	CEACAM	Sele	Ceacam1					Cell-Cell Contact	Sele  - Ceacam1	PMID: 1378450	False	Sele	Selectin/LECAM	Cell membrane	Membrane, Disulfide bond, Transmembrane, EGF-like domain, Glycoprotein, Lectin, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Calcium, Sushi, 3D-structure, Cell adhesion, Repeat		TRUE	Ceacam1	Immunoglobulin superfamily, CEA	Secreted, Apical cell membrane, Adherens junction, Basal cell membrane, Cell membrane, Cell junction, Lateral cell membrane, GPI-anchor, Cell surface	Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Membrane, Transmembrane, Cytoplasmic vesicle, Cell projection, Pyrrolidone carboxylic acid, Cell membrane, Transmembrane helix, Phosphoprotein, Direct protein sequencing, 3D-structure, Cell junction, Lipoprotein, GPI-anchor, Oncogene, Apoptosis, Cell adhesion	Miscellaneous	IG_AdhesionProteins;StructuralAndAdhesion	Adhesion receptor		TRUE	CellChatDB v1	Sele	Ceacam1	1	True	False	True
NFASC_CNTN1_CNTNAP1	NFASC_CNTN1_CNTNAP1	CNTN	Nfasc	CNTN1_CNTNAP1					Cell-Cell Contact	Nfasc  - (Cntn1+Cntnap1)	KEGG: mmu04514	False	Nfasc	Immunoglobulin superfamily, L1/neurofascin/NgCAM	Cell membrane, Paranodal septate junction, Cell junction	Membrane, Disulfide bond, Transmembrane, Alternative splicing, Glycoprotein, Disease variant, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, 3D-structure, Cell junction, Cell adhesion, Repeat			Cntn1, Cntnap1	Immunoglobulin superfamily, Contactin, Neurexin	GPI-anchor, Cell membrane, Paranodal septate junction, Membrane, Cell junction	Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Direct protein sequencing, Alternative splicing, Notch signaling pathway, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Disease variant, Transmembrane helix, Phosphoprotein, Transmembrane, Neuropathy, SH3-binding, EGF-like domain, Cell junction	Receptors, Unclassified	ContactinAssProt;Other_receptors, Unclassified			TRUE	CellChatDB v1	Nfasc	Cntn1_Cntnap1	1	True	False	True
CNTN1_NRCAM	CNTN1_NRCAM	CNTN	Cntn1	Nrcam					Cell-Cell Contact	Cntn1  - Nrcam	KEGG: mmu04514	False	Cntn1	Immunoglobulin superfamily, Contactin	GPI-anchor, Cell membrane	Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Direct protein sequencing, Alternative splicing, Notch signaling pathway, Repeat, 3D-structure, Cell adhesion, Glycoprotein		TRUE	Nrcam	Immunoglobulin superfamily, L1/neurofascin/NgCAM	Cell membrane, Secreted, Cell projection, Axon	Membrane, Disulfide bond, Secreted, Transmembrane, Alternative splicing, Glycoprotein, Cell projection, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, 3D-structure, Cell adhesion, Repeat	Miscellaneous	IG_AdhesionProteins;StructuralAndAdhesion		secreted	TRUE	CellChatDB v1	Cntn1	Nrcam	1	True	False	True
CSPG4_ITGA2_ITGB1	CSPG4_ITGA2_ITGB1	CSPG4	Cspg4	ITGA3_ITGB1					Cell-Cell Contact	Cspg4  - (Itga2+Itgb1)	PMID: 30213051	True	Cspg4		Apical cell membrane, Lamellipodium membrane, Cell projection, Cell membrane, Cell surface	Membrane, Disulfide bond, Differentiation, Transmembrane, Tissue remodeling, Glycoprotein, Transducer, Cell projection, Signal, Developmental protein, Reference proteome, Cell membrane, Transmembrane helix, Phosphoprotein, Angiogenesis, 3D-structure, Proteoglycan, Repeat		TRUE	Itga3, Itgb1	Integrin alpha chain, Integrin beta chain	Cell membrane, Cell projection, Filopodium membrane, Invadopodium membrane, Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cleavage furrow, Recycling endosome, Lamellipodium, Cell surface, Cell junction	Membrane, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Disease variant, Cell projection, Signal, Reference proteome, Integrin, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, Epidermolysis bullosa, Cell junction, Palmitate, Cell adhesion, Repeat, Host-virus interaction, Endosome, Host cell receptor for virus entry, Magnesium, Acetylation, Isopeptide bond, 3D-structure, Myogenesis, Ubl conjugation	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Cspg4	Itga3_Itgb1	1	True	False	True
